PV_Cap;Biomass_CHP_Cap;HP_Cap;Oil_boiler_Cap;NGas_boiler_Cap;Biomass_boiler_Cap;SolarThermal;NumberOfConCars;NumberOfEVCars;NumberOfFCEVCars;Eloctrolyzer_Cap;AnnualPV;AnnualCHPelec;AnnualHPelec;AnnualElecCar;AnnualH2demand;AnnualOilBoilerheat;AnnualNGasBoilerheat;AnnualBiomassBoilerheat;AnnualmCHPheat;AnnualHPheat;AnnualSolarThermalheat;AnnualImport;AnnualExport;OilConsumption;BiomassConsumption;NGasConsuption;DieselCost;BiomassCost;TotalElectricityExchangeCost;TotalVariableCost;FixedOperationCosts;AdditionalCost;InvestmentCost;CO2-Emission;AnnualCost;LoadFollowingCapacity;ESD;oilBoilerFuelDemand;NGasBoilerFuelDemand;biomassBoilerFuelDemand;AnnualmCHPheat;AnnualHPheat;AnnualSolarThermal;transOilDemand;OilSolarInput;NGasSolarInput;BiomassBoilerSolarInput;BiomassCHPSolarInput;HPSolarInput;OilSolarUtilization;nGasSolarUtilization;biomassBoilerSolarUtilization;biomassCHPSolarUtilization;HPSolarUtilization;
KWe;KWe;KWe;KWth;KWth;KWth;GWh;1000 units;1000 units;1000 units;KWe;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;KEuro;KEuro;KEuro;KEuro;KEuro;KEuro;KEuro;Kt;KEuro;;;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;
1802;9157;8005;629;2809;5200;18.739380614048805;14.631593307887789;4.719238172275437;0.029013481077083854;58;2.35;9.29;35.72;10.29;0.1250074845687235;2.83;12.66;23.43;41.27;163.77;14.10;27.99;141.02;116.70;77.62;12.03;;;-11077;10326;32313;27459.0;42756;-5.301;112854.0;0.8069614209320093;0.3075583132707878;3.3350638891946804;13.326963548105883;29.291972136212596;41.27;163.77;14.10;114.56976507875376;3.3238988825299285;1.2313063718483308;7.29570295217299;5.30569843790659;1.5827739695909688;1.0219309388175315;1.2313063718483421;5.066662772620773;5.194172566383966;1.5827739695909837;
12589;6125;8747;165;1170;6968;19.87192237934724;5.475290792816997;13.607551155977104;0.29700301244620625;591;16.44;5.61;39.25;29.67;1.2796671794257244;0.74;5.27;31.4;27.6;178.95;14.29;34.53;133.50;43.54;63.72;4.78;;;-9699;-337;42634;30664.0;51612;-21.439;124573.0;0.7231762427372498;0.22137209203708;0.8737895150055536;5.550684452801589;39.24995061773836;27.6;178.95;14.29;42.87316949499493;0.27705571770969517;0.7691765699993375;9.806129381902297;8.277117039781078;0.7424436699548306;0.17757132415595106;0.7289761640651411;6.801636151533197;5.8405615509940825;0.7424436699548496;
31714;10008;7862;308;1394;6733;33.552999057586774;2.702182245308011;16.510158801725037;0.1675039142072585;334;41.42;8.84;35.35;35.99;0.7217073647533939;1.39;6.28;30.34;45.1;160.86;20.71;29.06;154.58;22.21;81.06;4.55;;;-12301;-5479;46490;30882.0;55964;-36.290;127857.0;0.7822123780721557;0.16378815813899886;1.6326903099196513;6.610844461326327;37.92547929565042;45.1;160.86;20.71;21.158897635435316;1.4704786532765344;4.091808744568793;10.821347665138775;16.774768025864848;0.3945959687378221;0.49214675291975873;1.953527436270052;7.0877812440525;10.783495403767418;0.39459596873782554;
1015;8116;8279;542;3444;4449;28.137185548942785;3.113801092628074;15.734819243570833;0.5312246250413982;1057;1.33;8.43;35.95;34.30;2.2888344194533685;2.44;15.52;20.05;36.57;169.38;19.74;37.88;121.86;26.24;69.64;11.25;;;-8230;-774;45196;31018.0;53779;-19.575;129219.0;0.6835843889079083;0.2116280501173447;2.872664422693811;16.337443015637614;25.06432584815628;36.57;169.38;19.74;24.38199669560561;2.5155441743956604;10.143744507779697;5.435746350333998;3.8491772759763263;6.192973240457101;0.8595208588084632;4.833531962991981;4.004731173204142;3.847775736652791;6.192973240457145;
54814;12035;7639;360;2883;4179;23.933956714722367;10.99693239124549;8.28191394089084;0.100998629103977;201;71.60;13.06;34.22;18.06;0.4351626933573953;1.62;12.99;18.83;54.24;156.28;14.27;19.53;198.89;87.34;93.25;9.94;;;-17578;-120;38018;28335.0;49206;-36.345;115439.0;1.0125631635065597;0.23373333000289856;1.9102575152405306;13.676922069690805;23.54349929027582;54.24;156.28;14.27;86.10927970316956;1.725443232071662;6.269585161973257;11.502696878215506;3.5220365229568475;0.9141949195050975;0.5743373531943017;3.546469248056606;5.710144472687222;3.5220365229568835;0.9141949195051164;
32524;9051;8033;598;13;8006;52.142553908346905;3.6641486181549716;15.225785453557323;0.4899108895280094;975;42.48;9.71;30.18;33.19;2.110830058620381;2.7;0.06;36.08;40.79;164.35;40.05;28.24;161.77;30.72;91.40;0.05;;;-13086;-4904;45548;30085.0;56509;-37.697;127238.0;0.8377865961199294;0.15888383814573448;3.173089164754266;0.06069266917688118;45.1013705234825;40.79;164.35;40.05;28.69138292473887;3.1337760441469347;0.006744896879985093;13.485598654040254;3.0926406247272813;32.42379368855245;0.9728986271476682;0.006712908163748153;8.649868548701056;3.0926406247273355;27.32594549490504;
37705;8083;8143;561;4499;4025;29.736659469401268;2.607049822573096;16.744531033692436;0.02826410497477657;57;49.25;8.51;35.99;36.50;0.12177872269432234;2.53;20.28;18.14;36.42;166.6;17.60;29.34;162.01;22.36;68.54;14.21;;;-13002;-5961;46560;30928.0;55991;-36.738;127518.0;0.8110800271278399;0.18347473292779887;2.9717714330745673;21.3429109922699;22.674016481863422;36.42;166.6;17.60;20.413982225694113;2.3708401974400632;16.470467326591177;4.301832912223129;3.385808453698879;3.207710579448018;0.8739065786195567;6.777767759802665;3.3559668740867856;3.3858084536989375;3.2077105794480745;
36883;2312;7593;461;801;16092;61.88970790260195;7.26822784870012;12.10337928680224;0.008237825737948819;17;48.18;1.91;28.52;26.39;0.03549349597452628;2.08;3.61;72.52;10.42;155.34;45.72;26.86;169.56;58.49;83.16;2.60;;;-13985;-1773;41105;28609.0;53502;-32.928;121443.0;0.8996061188971329;0.21096506143259613;2.4464417138429395;3.8000340214214776;90.64997295569182;10.42;155.34;45.72;56.91240452367655;2.213706202289483;2.424647792417779;20.814878128731394;5.7079065751610045;30.728569204002287;0.7373121352050689;1.1357853731931713;14.965296488974591;3.0169722481671313;25.86806574861919;
42327;8950;8154;334;1014;6820;28.834308867702624;14.84280725972523;4.4254831438691165;0.11155455764596273;222;55.29;9.87;32.48;9.65;0.48064396707339496;1.51;4.57;30.73;40.33;166.82;25.79;19.53;189.48;117.36;93.45;3.30;;;-16655;4843;33214;27014.0;45401;-26.471;110472.0;1.0167834208990076;0.26172109806820726;1.7729717637731057;4.81121180610497;38.41711316355377;40.33;166.82;25.79;116.22363368582647;1.7649244830332225;3.072074749850899;2.434649091500682;2.0046314765816615;19.55802906673616;0.5447919127524362;1.438273082729874;2.4346490915007175;2.004631476581703;19.372597390621536;
27183;3309;7638;467;2631;13053;52.65893640311247;10.78568540994723;8.382912569994817;0.2112469812982597;421;35.51;2.65;34.03;18.28;0.9101787436216817;2.11;11.86;58.82;14.91;156.27;27.65;26.15;158.34;86.06;68.08;8.60;;;-12955;3232;37066;28423.0;49418;-20.749;118139.0;0.8551497172522481;0.2670872764335904;2.476823840772911;12.482268343518356;73.53020544211257;14.91;156.27;27.65;84.4551524655098;2.163113027658163;7.74321231699303;31.44079545546361;9.550780315763594;1.7610352872340627;0.742442635055468;3.692151182870243;16.844791344230615;4.607991046794509;1.7610352872340844;
27100;11287;7548;148;503;7930;68.91443761816524;4.152887340317831;14.481323257868118;0.7456343630543594;1483;35.40;10.61;29.29;31.57;3.212640216656013;0.67;2.27;35.73;50.86;154.43;44.06;27.26;155.63;33.16;91.73;1.83;;;-12580;-3893;45163;29952.0;57050;-34.911;128272.0;0.8154175397922332;0.16205150790868383;0.7863383601694527;2.388069358061541;44.66830884234288;50.86;154.43;44.06;32.51835374089071;0.16592800120320675;0.8108312807482592;32.578851838115995;12.683700716502132;22.675125781595654;0.12703303556740808;0.5307350928858848;12.269701402472661;9.681571651871028;21.451408524081515;
3639;8330;8290;165;1164;6841;25.37519734139924;14.818035142432468;4.53703770151508;0.02477211729276206;50;4.75;8.06;36.35;9.89;0.10673314456759461;0.74;5.25;30.83;37.54;169.61;19.27;28.17;142.18;116.69;77.74;3.75;;;-11172;9645;32103;27484.0;43135;-7.327;112367.0;0.8124672103782136;0.29545676988673386;0.8728734457164601;5.523941285980136;38.53615160682888;37.54;169.61;19.27;116.02966057578894;0.29104455684666697;3.7111401059509075;9.404038737626314;7.383615023689403;4.585358917285948;0.18229329056535226;1.6818486408447872;6.58814180705875;6.2306880834101435;4.585358917285997;
57731;7859;8356;415;1803;6121;36.49532308443938;0.9542135483683707;18.192539401148018;0.23309201172391836;464;75.41;7.67;34.63;39.66;1.0043002417136746;1.87;8.13;27.59;35.42;170.97;28.57;29.95;184.94;8.90;70.19;7.50;;;-15190;-10582;49007;31321.0;59069;-49.367;128815.0;0.9039626451287228;0.1500373456244803;2.2006154437669725;8.55520957381716;34.483041273204215;35.42;170.97;28.57;7.471778347788852;1.919589502616403;1.0221597783148018;13.332941119448229;6.4807986528506465;13.739834031209295;0.6581659800037881;1.004266741144575;7.537029621005064;5.634582025893004;13.739834031209396;
65420;8331;8147;525;806;7488;17.885107098054306;14.125726860931405;4.719238172275437;0.5348799280334674;1064;85.45;8.26;36.42;10.29;2.3045836579249976;2.37;3.63;33.75;37.54;166.68;13.97;19.43;210.88;112.39;83.19;3.56;;;-18762;1609;34746;27937.0;46662;-35.129;110954.0;1.0959836299609784;0.2642321134806933;2.782425268101874;3.8230908745709824;42.1833213690188;37.54;166.68;13.97;110.60867903915117;2.7731103650911155;0.24564776350770806;7.577066086096905;5.961909084406182;1.327373798952395;0.8552378995026424;0.24564776350771528;6.048147127792579;5.491272485791417;1.3273737989524137;
27183;11085;7638;3099;171;5106;30.47849722933118;10.99693239124549;8.203320815562947;0.17959175443187106;358;35.51;12.21;34.03;17.88;0.7737890331451596;13.96;0.77;23.01;49.96;156.27;15.72;22.36;164.68;96.72;92.76;0.59;;;-13947;4234;37254;28348.0;48184;-23.025;118020.0;0.8685799201263119;0.2420645186638623;16.42759434235225;0.8113345573532293;28.761183790887294;49.96;156.27;15.72;86.10927970316956;14.838251519016461;0.3603158390360875;10.95289718770785;2.5659973963367206;1.7610352872340627;4.947260177923703;0.20711196498130613;6.240343585369675;2.5659973963367335;1.7610352872340844;
18553;9676;7985;406;354;7451;21.818279810278867;6.667413648882334;12.303186254018376;0.40924505833959673;814;24.23;9.96;35.15;26.82;1.7632732583619863;1.83;1.59;33.58;43.6;163.37;16.90;28.55;145.96;53.60;91.84;1.10;;;-11506;203;41785;29839.0;51093;-25.846;122920.0;0.7742236024844721;0.20110184115581975;2.1511633987204037;1.6774446566980155;41.97245340181881;43.6;163.37;16.90;52.20784909484334;1.85940027595032;1.4497302603131716;9.739602289960926;4.974280354538306;3.7952666295161426;0.6427686251099115;0.5460034113387309;6.971272931565996;4.94251187418361;3.795266629516168;
2774;9676;7985;332;931;6948;29.728473952279757;6.667413648882334;12.303193643523853;0.4092376688341206;814;3.62;8.97;35.15;26.82;1.763241419938692;1.49;4.2;31.31;43.6;163.37;20.80;33.41;129.22;53.35;84.09;2.89;;;-9390;2106;41373;29839.0;50798;-18.126;124116.0;0.7215173025732031;0.2213209825287185;1.7585681100335484;4.415818259538577;39.13776724267544;43.6;163.37;20.80;52.20784909484334;1.5187216339630458;3.9388353793993645;8.4947349916683;11.980915317732903;3.7952666295161426;0.5236814487077318;1.4509923133702864;6.256429249925819;8.776169758729495;3.795266629516168;
42943;8791;8087;477;68;8086;35.55453356043789;14.964605898163905;3.88190566677509;0.5333333963013145;1061;56.09;9.59;32.22;8.46;2.297920271303844;2.15;0.3;36.44;39.61;165.46;30.20;19.65;189.11;118.79;92.24;0.22;;;-16607;4841;33275;27146.0;45935;-26.547;111197.0;1.022781833325168;0.25905858357649214;2.530316725767945;0.32093108546009597;45.5473888474045;39.61;165.46;30.20;117.17735356439282;2.518831957950919;0.20486963382073756;11.108827130093063;2.3766941823789387;19.34531065619423;0.776023622884997;0.0949544334110385;7.78436579415914;2.3766941823789516;19.167864018156408;
